zone,Investment,FixedOM,Fuel,VariableOM,Startup,NonServedDemand,Total
cement_Region3Hebei_cement_Region1Beijing,0.0,0.0,0.0,1456.6224832481419,0.0,0.0,1456.6224832481419
cement_Region3Hebei_cement_Region2Tianjin,0.0,0.0,0.0,1314.583120096702,0.0,0.0,1314.583120096702
cement_Region3Hebei_cement_Region4Shanxi,0.0,0.0,0.0,1165.1564442015617,0.0,0.0,1165.1564442015617
cement_Region3Hebei_cement_Region5Innermongolia,0.0,0.0,0.0,1209.7586257410173,0.0,0.0,1209.7586257410173
cement_Region3Hebei_cement_Region6Liaoning,0.0,0.0,0.0,1190.7108885883165,0.0,0.0,1190.7108885883165
cement_Region3Hebei_cement_Region7Jilin,0.0,0.0,0.0,1155.8753482746447,0.0,0.0,1155.8753482746447
cement_Region3Hebei_cement_Region8Heilongjiang,0.0,0.0,0.0,1168.8588096099697,0.0,0.0,1168.8588096099697
cement_Region3Hebei_cement_Region9Shanghai,0.0,0.0,0.0,1190.361642566025,0.0,0.0,1190.361642566025
cement_Region3Hebei_cement_Region10Jiangsu,0.0,0.0,0.0,1184.6369661582157,0.0,0.0,1184.6369661582157
cement_Region3Hebei_cement_Region11Zhejiang,0.0,0.0,0.0,1189.04220876596,0.0,0.0,1189.04220876596
cement_Region3Hebei_cement_Region12Anhui,0.0,0.0,0.0,1163.0120622314466,0.0,0.0,1163.0120622314466
cement_Region3Hebei_cement_Region13Fujian,0.0,0.0,0.0,1171.3335800431778,0.0,0.0,1171.3335800431778
cement_Region3Hebei_cement_Region14Jiangxi,0.0,0.0,0.0,1149.3509305661776,0.0,0.0,1149.3509305661776
cement_Region3Hebei_cement_Region15Shandong,0.0,0.0,0.0,1180.0703922349176,0.0,0.0,1180.0703922349176
cement_Region3Hebei_cement_Region16Henan,0.0,0.0,0.0,1172.9074782129303,0.0,0.0,1172.9074782129303
cement_Region3Hebei_cement_Region17Hubei,0.0,0.0,0.0,1167.7472118872802,0.0,0.0,1167.7472118872802
cement_Region3Hebei_cement_Region18Hunan,0.0,0.0,0.0,1163.880694268449,0.0,0.0,1163.880694268449
cement_Region3Hebei_cement_Region19Guangdong,0.0,0.0,0.0,1528.6367246189877,0.0,0.0,1528.6367246189877
cement_Region3Hebei_cement_Region20Guangxi,0.0,0.0,0.0,1157.841212648239,0.0,0.0,1157.841212648239
cement_Region3Hebei_cement_Region21Hainan,0.0,0.0,0.0,1153.390723532587,0.0,0.0,1153.390723532587
cement_Region3Hebei_cement_Region22Chongqing,0.0,0.0,0.0,1161.4478852372354,0.0,0.0,1161.4478852372354
cement_Region3Hebei_cement_Region23Sichuan,0.0,0.0,0.0,1161.9016179878033,0.0,0.0,1161.9016179878033
cement_Region3Hebei_cement_Region24Guizhou,0.0,0.0,0.0,1150.4039669327651,0.0,0.0,1150.4039669327651
cement_Region3Hebei_cement_Region25Yunnan,0.0,0.0,0.0,1113.2032878640039,0.0,0.0,1113.2032878640039
cement_Region3Hebei_cement_Region27Shaanxi,0.0,0.0,0.0,1176.717167744476,0.0,0.0,1176.717167744476
cement_Region3Hebei_cement_Region28Gansu,0.0,0.0,0.0,1162.9106393831557,0.0,0.0,1162.9106393831557
cement_Region3Hebei_cement_Region29Qinghai,0.0,0.0,0.0,1165.3820493192895,0.0,0.0,1165.3820493192895
cement_Region3Hebei_cement_Region30Ningxia,0.0,0.0,0.0,1171.600856543642,0.0,0.0,1171.600856543642
cement_Region3Hebei_cement_Region31Xinjiang,0.0,0.0,0.0,1138.5731327327705,0.0,0.0,1138.5731327327705
cement_Region4Shanxi_cement_Region1Beijing,0.0,0.0,0.0,1364.5113651457082,0.0,0.0,1364.5113651457082
cement_Region4Shanxi_cement_Region2Tianjin,0.0,0.0,0.0,1269.549465155916,0.0,0.0,1269.549465155916
cement_Region4Shanxi_cement_Region3Hebei,0.0,0.0,0.0,1187.5254531238002,0.0,0.0,1187.5254531238002
cement_Region4Shanxi_cement_Region5Innermongolia,0.0,0.0,0.0,1217.986535119716,0.0,0.0,1217.986535119716
cement_Region4Shanxi_cement_Region6Liaoning,0.0,0.0,0.0,1185.3465487006995,0.0,0.0,1185.3465487006995
cement_Region4Shanxi_cement_Region7Jilin,0.0,0.0,0.0,1154.9196047402902,0.0,0.0,1154.9196047402902
cement_Region4Shanxi_cement_Region8Heilongjiang,0.0,0.0,0.0,1167.1733840427537,0.0,0.0,1167.1733840427537
cement_Region4Shanxi_cement_Region9Shanghai,0.0,0.0,0.0,1186.6659869108767,0.0,0.0,1186.6659869108767
cement_Region4Shanxi_cement_Region10Jiangsu,0.0,0.0,0.0,1183.3951544319564,0.0,0.0,1183.3951544319564
cement_Region4Shanxi_cement_Region11Zhejiang,0.0,0.0,0.0,1187.3648774732387,0.0,0.0,1187.3648774732387
cement_Region4Shanxi_cement_Region12Anhui,0.0,0.0,0.0,1163.944424815614,0.0,0.0,1163.944424815614
cement_Region4Shanxi_cement_Region13Fujian,0.0,0.0,0.0,1172.1517603637583,0.0,0.0,1172.1517603637583
cement_Region4Shanxi_cement_Region14Jiangxi,0.0,0.0,0.0,1151.2207678167883,0.0,0.0,1151.2207678167883
cement_Region4Shanxi_cement_Region15Shandong,0.0,0.0,0.0,1188.9712755695448,0.0,0.0,1188.9712755695448
cement_Region4Shanxi_cement_Region16Henan,0.0,0.0,0.0,1175.9611111012027,0.0,0.0,1175.9611111012027
cement_Region4Shanxi_cement_Region17Hubei,0.0,0.0,0.0,1170.0485689401896,0.0,0.0,1170.0485689401896
cement_Region4Shanxi_cement_Region18Hunan,0.0,0.0,0.0,1166.6208626200657,0.0,0.0,1166.6208626200657
cement_Region4Shanxi_cement_Region19Guangdong,0.0,0.0,0.0,1541.4646834538594,0.0,0.0,1541.4646834538594
cement_Region4Shanxi_cement_Region20Guangxi,0.0,0.0,0.0,1159.953879917904,0.0,0.0,1159.953879917904
cement_Region4Shanxi_cement_Region21Hainan,0.0,0.0,0.0,1154.926898528553,0.0,0.0,1154.926898528553
cement_Region4Shanxi_cement_Region22Chongqing,0.0,0.0,0.0,1166.5327245864287,0.0,0.0,1166.5327245864287
cement_Region4Shanxi_cement_Region23Sichuan,0.0,0.0,0.0,1166.0548483941195,0.0,0.0,1166.0548483941195
cement_Region4Shanxi_cement_Region24Guizhou,0.0,0.0,0.0,1152.7168003708734,0.0,0.0,1152.7168003708734
cement_Region4Shanxi_cement_Region25Yunnan,0.0,0.0,0.0,1112.472170185797,0.0,0.0,1112.472170185797
cement_Region4Shanxi_cement_Region27Shaanxi,0.0,0.0,0.0,1184.7618836442032,0.0,0.0,1184.7618836442032
cement_Region4Shanxi_cement_Region28Gansu,0.0,0.0,0.0,1169.8690674316028,0.0,0.0,1169.8690674316028
cement_Region4Shanxi_cement_Region29Qinghai,0.0,0.0,0.0,1173.1482164703043,0.0,0.0,1173.1482164703043
cement_Region4Shanxi_cement_Region30Ningxia,0.0,0.0,0.0,1179.8550325559668,0.0,0.0,1179.8550325559668
cement_Region4Shanxi_cement_Region31Xinjiang,0.0,0.0,0.0,1139.493718960796,0.0,0.0,1139.493718960796
cement_Region5Innermongolia_cement_Region1Beijing,0.0,0.0,0.0,1339.7155081075505,0.0,0.0,1339.7155081075505
cement_Region5Innermongolia_cement_Region2Tianjin,0.0,0.0,0.0,1237.1635984345355,0.0,0.0,1237.1635984345355
cement_Region5Innermongolia_cement_Region3Hebei,0.0,0.0,0.0,1173.6222679271336,0.0,0.0,1173.6222679271336
cement_Region5Innermongolia_cement_Region4Shanxi,0.0,0.0,0.0,1164.265209108778,0.0,0.0,1164.265209108778
cement_Region5Innermongolia_cement_Region6Liaoning,0.0,0.0,0.0,1179.0129579885431,0.0,0.0,1179.0129579885431
cement_Region5Innermongolia_cement_Region7Jilin,0.0,0.0,0.0,1150.0162400792083,0.0,0.0,1150.0162400792083
cement_Region5Innermongolia_cement_Region8Heilongjiang,0.0,0.0,0.0,1164.5109651520177,0.0,0.0,1164.5109651520177
cement_Region5Innermongolia_cement_Region9Shanghai,0.0,0.0,0.0,1170.0879972023606,0.0,0.0,1170.0879972023606
cement_Region5Innermongolia_cement_Region10Jiangsu,0.0,0.0,0.0,1165.4890253620429,0.0,0.0,1165.4890253620429
cement_Region5Innermongolia_cement_Region11Zhejiang,0.0,0.0,0.0,1171.3957128078168,0.0,0.0,1171.3957128078168
cement_Region5Innermongolia_cement_Region12Anhui,0.0,0.0,0.0,1150.6447928342498,0.0,0.0,1150.6447928342498
cement_Region5Innermongolia_cement_Region13Fujian,0.0,0.0,0.0,1162.0430992856654,0.0,0.0,1162.0430992856654
cement_Region5Innermongolia_cement_Region14Jiangxi,0.0,0.0,0.0,1143.645792885388,0.0,0.0,1143.645792885388
